sim_time_s,elapsed_s,x_m,y_m,z_m,control_mode
9.181999999999736,9.179999999999735,0.07373972710197568,0.1522048898680522,0.32061385062909736,Flying
9.215999999999747,9.213999999999746,0.07005541167249156,0.14986752221797556,0.3208766395408367,Flying
9.249999999999758,9.247999999999758,0.06642387790291565,0.1474950229145406,0.32121851880997143,Flying
9.28399999999977,9.281999999999769,0.06287013150823523,0.14506942892647934,0.32161446762461793,Flying
9.317999999999781,9.31599999999978,0.05941456833249845,0.14257540609594244,0.3220418009363914,Flying
9.351999999999792,9.349999999999792,0.056072897182996566,0.1400005255788109,0.3224805593759371,Flying
9.385999999999804,9.383999999999803,0.05285626544704527,0.13733537947438632,0.3229137421360908,Flying
9.419999999999815,9.417999999999815,0.049771551556151705,0.13457355538022733,0.32332739952103384,Flying
9.453999999999827,9.451999999999826,0.046821787019659666,0.1317114923139922,0.32371060426090736,Flying
9.487999999999838,9.485999999999837,0.04400667104714261,0.12874824190007728,0.3240553221415994,Flying
9.52199999999985,9.519999999999849,0.04132314249914911,0.1256851590266026,0.3243562030016139,Flying
